timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,reviews-v2-78f7489cc8-kfj2q_network,ratings-v1-5f7bb6dbdd-hb8rk_network,productpage-v1-649f4b6b86-h6nsx_network,reviews-v3-7778f74db8-bk7k6_network,reviews-v1-665cdc9c56-bnc58_network,details-v1-bf9f794fb-zxrkg_network
2026-03-24 10:34:15,7.637498433333316,50.56473126666484,3.48697936666665,10.501420633333206,27.54739056666343,22.886475500005567,20.594688,291.414016,21.061632,109.940736,110.145536,115.789824,916.071111111111,529.0,3430.054444444445,1401.2544444444443,278.89,312.11111111111114
2026-03-24 10:34:20,7.637498433333316,50.56473126666484,3.48697936666665,10.501420633333206,27.54739056666343,22.886475500005567,20.594688,291.414016,21.061632,109.940736,110.145536,115.789824,916.071111111111,529.0,3430.054444444445,1401.2544444444443,278.89,312.11111111111114
2026-03-24 10:34:25,7.637498433333316,50.56473126666484,3.48697936666665,10.501420633333206,27.54739056666343,22.886475500005567,20.594688,291.414016,21.061632,109.940736,110.145536,115.789824,916.071111111111,529.0,3430.054444444445,1401.2544444444443,278.89,312.11111111111114
2026-03-24 10:34:30,7.637498433333316,50.56473126666484,3.48697936666665,10.501420633333206,27.54739056666343,22.886475500005567,20.594688,291.414016,21.061632,109.940736,110.145536,115.789824,916.071111111111,529.0,3430.054444444445,1401.2544444444443,278.89,312.11111111111114
2026-03-24 10:34:35,6.138179100000022,52.101950866669235,3.0508957000000048,12.638765666664161,47.963106300009414,22.756546666657112,20.70528,291.446784,21.487616,109.944832,110.26432,115.818496,293.5511111111111,593.7344444444446,6373.36111111111,1100.0277777777776,436.80999999999995,2073.2844444444445
2026-03-24 10:34:40,6.138179100000022,52.101950866669235,3.0508957000000043,12.638765666664161,47.963106300009414,22.756546666657112,20.70528,291.446784,21.487616,109.944832,110.26432,115.818496,293.5511111111111,593.7344444444444,6373.36111111111,1100.0277777777776,436.80999999999995,2073.2844444444445
2026-03-24 10:34:45,6.138179100000022,52.101950866669235,3.0508957000000043,12.638765666664161,47.963106300009414,22.756546666657112,20.70528,291.446784,21.487616,109.944832,110.26432,115.818496,293.5511111111111,593.7344444444444,6373.36111111111,1100.0277777777776,436.80999999999995,2073.2844444444445
2026-03-24 10:34:50,6.138179100000022,52.101950866669235,3.0508957000000043,12.638765666664161,47.963106300009414,22.756546666657112,20.70528,291.446784,21.487616,109.944832,110.26432,115.818496,293.5511111111111,593.7344444444444,6373.36111111111,1100.0277777777776,436.80999999999995,2073.2844444444445
2026-03-24 10:34:55,6.138179100000022,52.101950866669235,3.0508957000000043,12.638765666664161,47.963106300009414,22.756546666657112,20.70528,291.446784,21.487616,109.944832,110.26432,115.818496,293.5511111111111,593.7344444444444,6373.36111111111,1100.0277777777776,436.80999999999995,2073.2844444444445
2026-03-24 10:35:00,6.138179100000022,52.101950866669235,3.0508957000000043,12.638765666664161,47.963106300009414,22.756546666657112,20.70528,291.446784,21.487616,109.944832,110.26432,115.818496,293.5511111111111,593.7344444444444,6373.36111111111,1100.0277777777776,436.80999999999995,2073.2844444444445
2026-03-24 10:35:05,6.972185766666665,47.1846970999953,2.9608713666666735,15.021371300008468,18.300611433323866,43.08902230000058,20.652032,291.438592,20.922368,109.944832,110.272512,116.002816,1194.8544444444447,645.1600000000001,3283.2899999999995,621.6711111111111,504.751111111111,261.36111111111114
2026-03-24 10:35:10,6.972185766666665,47.1846970999953,2.960871366666673,15.021371300008468,18.300611433323866,43.08902230000058,20.652032,291.438592,20.922368,109.944832,110.272512,116.002816,1194.8544444444447,645.16,3283.2899999999995,621.6711111111111,504.751111111111,261.36111111111114
2026-03-24 10:35:15,6.972185766666665,47.1846970999953,2.960871366666673,15.021371300008468,18.300611433323866,43.08902230000058,20.652032,291.438592,20.922368,109.944832,110.272512,116.002816,1194.8544444444447,645.16,3283.2899999999995,621.6711111111111,504.751111111111,261.36111111111114
2026-03-24 10:35:20,6.972185766666665,47.1846970999953,2.960871366666673,15.021371300008468,18.300611433323866,43.08902230000058,20.652032,291.438592,20.922368,109.944832,110.272512,116.002816,1194.8544444444447,645.16,3283.2899999999995,621.6711111111111,504.751111111111,261.36111111111114
2026-03-24 10:35:25,6.972185766666665,47.1846970999953,2.960871366666673,15.021371300008468,18.300611433323866,43.08902230000058,20.652032,291.438592,20.922368,109.944832,110.272512,116.002816,1194.8544444444447,645.16,3283.2899999999995,621.6711111111111,504.751111111111,261.36111111111114
2026-03-24 10:35:30,6.972185766666665,47.1846970999953,2.960871366666673,15.021371300008468,18.300611433323866,43.08902230000058,20.652032,291.438592,20.922368,109.944832,110.272512,116.002816,1194.8544444444447,645.16,3283.2899999999995,621.6711111111111,504.751111111111,261.36111111111114
2026-03-24 10:35:35,7.177211866666659,32.808738666669036,2.7063351000000093,16.197985533335668,28.768348766667863,20.037068566671223,20.652032,291.479552,21.295104,109.965312,110.333952,116.023296,825.6044444444445,442.40111111111133,4307.734444444445,414.80111111111114,178.6677777777778,1192.551111111111
2026-03-24 10:35:40,7.177211866666659,32.808738666669036,2.7063351000000084,16.197985533335668,28.768348766667863,20.037068566671223,20.652032,291.479552,21.295104,109.965312,110.333952,116.023296,825.6044444444445,442.40111111111116,4307.734444444445,414.80111111111114,178.6677777777778,1192.551111111111
2026-03-24 10:35:45,7.177211866666659,32.808738666669036,2.7063351000000084,16.197985533335668,28.768348766667863,20.037068566671223,20.652032,291.479552,21.295104,109.965312,110.333952,116.023296,825.6044444444445,442.40111111111116,4307.734444444445,414.80111111111114,178.6677777777778,1192.551111111111
2026-03-24 10:35:50,7.177211866666659,32.808738666669036,2.7063351000000084,16.197985533335668,28.768348766667863,20.037068566671223,20.652032,291.479552,21.295104,109.965312,110.333952,116.023296,825.6044444444445,442.40111111111116,4307.734444444445,414.80111111111114,178.6677777777778,1192.551111111111
2026-03-24 10:35:55,7.177211866666659,32.808738666669036,2.7063351000000084,16.197985533335668,28.768348766667863,20.037068566671223,20.652032,291.479552,21.295104,109.965312,110.333952,116.023296,825.6044444444445,442.40111111111116,4307.734444444445,414.80111111111114,178.6677777777778,1192.551111111111
2026-03-24 10:36:00,7.177211866666659,32.808738666669036,2.7063351000000084,16.197985533335668,28.768348766667863,20.037068566671223,20.652032,291.479552,21.295104,109.965312,110.333952,116.023296,825.6044444444445,442.40111111111116,4307.734444444445,414.80111111111114,178.6677777777778,1192.551111111111
