timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,details-v1-bf9f794fb-zxrkg_network,productpage-v1-649f4b6b86-h6nsx_network,reviews-v1-665cdc9c56-bnc58_network,ratings-v1-5f7bb6dbdd-hb8rk_network,reviews-v2-78f7489cc8-kfj2q_network,reviews-v3-7778f74db8-bk7k6_network
2026-03-24 13:22:40,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,1267.3600000000001,8923.951111111111,1158.2677777777776,5985.60111111111,6400.0,185186.77777777775
2026-03-24 13:22:45,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,1267.3600000000001,8923.951111111111,1158.2677777777776,5985.60111111111,6400.0,185186.77777777775
2026-03-24 13:22:50,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,1267.3600000000001,8923.951111111111,1158.2677777777776,5985.60111111111,6400.0,185186.77777777775
2026-03-24 13:22:55,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,1267.3600000000001,8923.951111111111,1158.2677777777776,5985.60111111111,6400.0,185186.77777777775
2026-03-24 13:23:00,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,1267.3600000000001,8923.951111111111,1158.2677777777776,5985.60111111111,6400.0,185186.77777777775
2026-03-24 13:23:05,90.6439809666665,442.41263779999827,14.842136666666645,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,1337.1211111111113,8335.689999999999,4091.7344444444448,1019.7377777777782,4502.409999999999,354620.25
2026-03-24 13:23:10,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,1337.1211111111113,8335.689999999999,4091.7344444444448,1019.7377777777778,4502.409999999999,354620.25
2026-03-24 13:23:15,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,1337.1211111111113,8335.689999999999,4091.7344444444448,1019.7377777777778,4502.409999999999,354620.25
2026-03-24 13:23:20,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,1337.1211111111113,8335.689999999999,4091.7344444444448,1019.7377777777778,4502.409999999999,354620.25
2026-03-24 13:23:25,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,1337.1211111111113,8335.689999999999,4091.7344444444448,1019.7377777777778,4502.409999999999,354620.25
2026-03-24 13:23:30,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,1337.1211111111113,8335.689999999999,4091.7344444444448,1019.7377777777778,4502.409999999999,354620.25
2026-03-24 13:23:35,77.65382343333347,586.8691730999974,24.211995233333287,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,3548.187777777778,7459.20111111111,6063.217777777777,4511.361111111114,3712.8711111111106,299719.75111111114
2026-03-24 13:23:40,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,3548.187777777778,7459.20111111111,6063.217777777777,4511.361111111111,3712.8711111111106,299719.75111111114
2026-03-24 13:23:45,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,3548.187777777778,7459.20111111111,6063.217777777777,4511.361111111111,3712.8711111111106,299719.75111111114
2026-03-24 13:23:50,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,3548.187777777778,7459.20111111111,6063.217777777777,4511.361111111111,3712.8711111111106,299719.75111111114
2026-03-24 13:23:55,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,3548.187777777778,7459.20111111111,6063.217777777777,4511.361111111111,3712.8711111111106,299719.75111111114
2026-03-24 13:24:00,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,3548.187777777778,7459.20111111111,6063.217777777777,4511.361111111111,3712.8711111111106,299719.75111111114
2026-03-24 13:24:05,69.64005179999997,302.8564226333401,20.64293040000003,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,1378.8844444444444,8360.054444444446,4177.467777777779,4360.401111111113,3881.2899999999995,169085.44
2026-03-24 13:24:10,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,1378.8844444444444,8360.054444444446,4177.467777777779,4360.401111111111,3881.2899999999995,169085.44
2026-03-24 13:24:15,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,1378.8844444444444,8360.054444444446,4177.467777777779,4360.401111111111,3881.2899999999995,169085.44
2026-03-24 13:24:20,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,1378.8844444444444,8360.054444444446,4177.467777777779,4360.401111111111,3881.2899999999995,169085.44
2026-03-24 13:24:25,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,1378.8844444444444,8360.054444444446,4177.467777777779,4360.401111111111,3881.2899999999995,169085.44
2026-03-24 13:24:30,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,1378.8844444444444,8360.054444444446,4177.467777777779,4360.401111111111,3881.2899999999995,169085.44
2026-03-24 13:24:35,69.85783509999995,593.1398856333393,11.50415056666674,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,1502.8544444444444,9158.49,6001.084444444445,4701.387777777779,3572.0544444444445,288906.25
2026-03-24 13:24:40,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,1502.8544444444444,9158.49,6001.084444444445,4701.387777777777,3572.0544444444445,288906.25
2026-03-24 13:24:45,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,1502.8544444444444,9158.49,6001.084444444445,4701.387777777777,3572.0544444444445,288906.25
2026-03-24 13:24:50,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,1502.8544444444444,9158.49,6001.084444444445,4701.387777777777,3572.0544444444445,288906.25
2026-03-24 13:24:55,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,1502.8544444444444,9158.49,6001.084444444445,4701.387777777777,3572.0544444444445,288906.25
2026-03-24 13:25:00,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,1502.8544444444444,9158.49,6001.084444444445,4701.387777777777,3572.0544444444445,288906.25
