timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,shippingservice-f899f4b4c-wc9v4_network,redis-cart-58fbf7f7c6-k7fnt_network,currencyservice-76f5d795cc-8c7mz_network,paymentservice-54569c46cc-gpfvj_network,adservice-b87685d75-vbkk7_network,checkoutservice-7b67c7c4c8-stjfw_network,emailservice-59c9565948-8g9bx_network,recommendationservice-5c8d676599-v4qcr_network,frontend-77cd85d5b4-qvc6w_network,cartservice-7d5b58b444-hx8vh_network,productcatalogservice-596d5c8f9f-gkz8l_network
2026-03-24 09:14:15,9.704551433333108,63.83606989999937,43.293538966666276,3.755165333333821,8.59275840000085,37.58631893333396,6.3636298666666615,63.27885546666796,4.926926933333438,2.0039328000014693,27.189941333333444,11.739136,18.69824,19.439616,15.880192,103.981056,55.250944,8.814592,47.16544,38.313984,30.298112,33.910784,1227.3344444444442,220.0277777777778,620.0099999999999,202.58777777777775,522.8844444444445,2536.8011111111114,45.78777777777778,1028.2711111111114,67704.04,3668.3211111111113,2410.81
2026-03-24 09:14:20,9.704551433333108,63.83606989999937,43.293538966666276,3.755165333333821,11.537807999998982,26.603179733333118,7.0418154666666695,63.23220799999946,7.863067733333296,1.553862399998707,55.404722133333465,11.739136,18.69824,19.439616,15.880192,103.993344,55.222272,8.654848,47.271936,38.31808,30.605312,34.025472,1227.3344444444442,220.0277777777778,2898.0277777777796,388.0900000000001,963.0677777777784,555.387777777778,386.77777777777794,367.3611111111113,67704.04,2560.360000000001,2410.81
2026-03-24 09:14:25,9.704551433333108,63.83606989999937,43.293538966666276,3.755165333333821,11.537807999998982,26.603179733333118,7.0418154666666695,63.23220799999946,7.863067733333296,1.553862399998707,55.404722133333465,11.739136,18.69824,19.439616,15.880192,103.993344,55.222272,8.654848,47.271936,38.31808,30.605312,34.025472,1227.3344444444442,220.0277777777778,2898.0277777777796,388.0900000000001,963.0677777777784,555.387777777778,386.77777777777794,367.3611111111113,67704.04,2560.360000000001,2410.81
2026-03-24 09:14:30,9.704551433333108,63.83606989999937,43.293538966666276,3.755165333333821,11.537807999998982,26.603179733333118,7.0418154666666695,63.23220799999946,7.863067733333296,1.553862399998707,55.404722133333465,11.739136,18.69824,19.439616,15.880192,103.993344,55.222272,8.654848,47.271936,38.31808,30.605312,34.025472,1227.3344444444442,220.0277777777778,2898.0277777777796,388.0900000000001,963.0677777777784,555.387777777778,386.77777777777794,367.3611111111113,67704.04,2560.360000000001,2410.81
2026-03-24 09:14:35,9.346244899999572,107.20344353333454,37.23901020000161,3.3613126333335694,11.53780799999898,26.60317973333311,7.041815466666668,63.232207999999446,7.863067733333295,1.5538623999987067,55.40472213333345,11.739136,18.853888,19.406848,15.91296,103.993344,55.222272,8.654848,47.271936,38.31808,30.605312,34.025472,295.8400000000001,211.21777777777777,2898.027777777778,388.09,963.0677777777779,555.3877777777777,386.7777777777778,367.36111111111114,39508.187777777785,2560.36,3158.4400000000005
2026-03-24 09:14:40,9.346244899999572,107.20344353333454,37.23901020000161,3.3613126333335686,11.53780799999898,26.60317973333311,7.041815466666668,63.232207999999446,7.863067733333295,1.5538623999987067,55.40472213333345,11.739136,18.853888,19.406848,15.91296,103.993344,55.222272,8.654848,47.271936,38.31808,30.605312,34.025472,295.84,211.21777777777777,2898.027777777778,388.09,963.0677777777779,555.3877777777777,386.7777777777778,367.36111111111114,39508.187777777785,2560.36,3158.4400000000005
2026-03-24 09:14:45,9.346244899999572,107.20344353333454,37.23901020000161,3.3613126333335686,11.53780799999898,26.60317973333311,7.041815466666668,63.232207999999446,7.863067733333295,1.5538623999987067,55.40472213333345,11.739136,18.853888,19.406848,15.91296,103.993344,55.222272,8.654848,47.271936,38.31808,30.605312,34.025472,295.84,211.21777777777777,2898.027777777778,388.09,963.0677777777779,555.3877777777777,386.7777777777778,367.36111111111114,39508.187777777785,2560.36,3158.4400000000005
2026-03-24 09:14:50,9.346244899999572,107.20344353333454,37.23901020000161,3.3613126333335686,7.851912533334373,33.84395626666788,8.705798400000019,63.74505920000124,4.562371199999998,3.7772362666676913,47.16394666666636,11.739136,18.853888,19.406848,15.91296,104.005632,55.271424,8.757248,48.320512,38.330368,31.285248,34.041856,295.84,211.21777777777777,4373.61777777778,164.69444444444454,484.00000000000017,3028.667777777779,36.80444444444445,1750.0277777777785,39508.187777777785,696.9600000000005,3158.4400000000005
2026-03-24 09:14:55,9.346244899999572,107.20344353333454,37.23901020000161,3.3613126333335686,7.851912533334373,33.84395626666788,8.705798400000019,63.74505920000124,4.562371199999998,3.7772362666676913,47.16394666666636,11.739136,18.853888,19.406848,15.91296,104.005632,55.271424,8.757248,48.320512,38.330368,31.285248,34.041856,295.84,211.21777777777777,4373.61777777778,164.69444444444454,484.00000000000017,3028.667777777779,36.80444444444445,1750.0277777777785,39508.187777777785,696.9600000000005,3158.4400000000005
2026-03-24 09:15:00,9.346244899999572,107.20344353333454,37.23901020000161,3.3613126333335686,7.851912533334373,33.84395626666788,8.705798400000019,63.74505920000124,4.562371199999998,3.7772362666676913,47.16394666666636,11.739136,18.853888,19.406848,15.91296,104.005632,55.271424,8.757248,48.320512,38.330368,31.285248,34.041856,295.84,211.21777777777777,4373.61777777778,164.69444444444454,484.00000000000017,3028.667777777779,36.80444444444445,1750.0277777777785,39508.187777777785,696.9600000000005,3158.4400000000005
