timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,currencyservice-76f5d795cc-8c7mz_network,emailservice-59c9565948-8g9bx_network,redis-cart-58fbf7f7c6-k7fnt_network,cartservice-7d5b58b444-hx8vh_network,paymentservice-54569c46cc-gpfvj_network,productcatalogservice-596d5c8f9f-gkz8l_network,checkoutservice-7b67c7c4c8-stjfw_network,recommendationservice-5c8d676599-v4qcr_network,frontend-77cd85d5b4-qvc6w_network,shippingservice-f899f4b4c-wc9v4_network,adservice-b87685d75-vbkk7_network
2026-03-24 09:31:15,12.353488533335621,133.5658108999989,42.775853099999495,7.430179933333155,12.263990400000088,48.09771199999962,22.87991680000001,99.64300479999793,9.292201599999808,4.663462399999692,87.77579626666636,11.743232,19.791872,19.668992,15.949824,104.538112,55.435264,9.121792,50.33984,38.42048,30.851072,34.402304,1965.4444444444446,179.56,422.98777777777775,5107.484444444444,388.09,3596.001111111111,4351.601111111111,3333.137777777778,99372.05444444445,1084.6044444444442,932.2844444444445
2026-03-24 09:31:20,12.353488533335621,133.5658108999989,42.775853099999495,7.430179933333155,15.923863466667857,37.001395200000324,4.053113600000025,99.57955520000043,6.71769813333351,1.5058719999994234,85.52786453333285,11.743232,19.791872,19.668992,15.949824,104.452096,55.451648,9.289728,48.463872,38.42048,30.43328,34.189312,5280.444444444447,102.68444444444447,422.98777777777775,8384.454444444445,328.8177777777779,3596.001111111111,3819.2400000000025,3860.5511111111127,99372.05444444445,1084.6044444444442,793.3611111111115
2026-03-24 09:31:25,12.353488533335621,133.5658108999989,42.775853099999495,7.430179933333155,15.923863466667857,37.001395200000324,4.053113600000025,99.57955520000043,6.71769813333351,1.5058719999994234,85.52786453333285,11.743232,19.791872,19.668992,15.949824,104.452096,55.451648,9.289728,48.463872,38.42048,30.43328,34.189312,5280.444444444447,102.68444444444447,422.98777777777775,8384.454444444445,328.8177777777779,3596.001111111111,3819.2400000000025,3860.5511111111127,99372.05444444445,1084.6044444444442,793.3611111111115
2026-03-24 09:31:30,12.353488533335621,133.5658108999989,42.775853099999495,7.430179933333155,15.923863466667857,37.001395200000324,4.053113600000025,99.57955520000043,6.71769813333351,1.5058719999994234,85.52786453333285,11.743232,19.791872,19.668992,15.949824,104.452096,55.451648,9.289728,48.463872,38.42048,30.43328,34.189312,5280.444444444447,102.68444444444447,422.98777777777775,8384.454444444445,328.8177777777779,3596.001111111111,3819.2400000000025,3860.5511111111127,99372.05444444445,1084.6044444444442,793.3611111111115
2026-03-24 09:31:35,9.926779033336667,172.3826408666696,60.37206069999949,5.078254433333504,15.923863466667854,37.00139520000032,4.0531136000000245,99.57955520000041,6.717698133333508,1.5058719999994232,85.52786453333283,11.743232,19.726336,19.492864,16.162816,104.452096,55.451648,9.289728,48.463872,38.42048,30.43328,34.189312,5280.444444444445,102.68444444444444,446.61777777777775,8384.454444444444,328.81777777777774,4710.534444444445,3819.24,3860.551111111111,67426.77777777778,944.5377777777783,793.3611111111112
2026-03-24 09:31:40,9.926779033336667,172.3826408666696,60.37206069999949,5.078254433333503,15.923863466667854,37.00139520000032,4.0531136000000245,99.57955520000041,6.717698133333508,1.5058719999994232,85.52786453333283,11.743232,19.726336,19.492864,16.162816,104.452096,55.451648,9.289728,48.463872,38.42048,30.43328,34.189312,5280.444444444445,102.68444444444444,446.61777777777775,8384.454444444444,328.81777777777774,4710.534444444445,3819.24,3860.551111111111,67426.77777777778,944.5377777777778,793.3611111111112
2026-03-24 09:31:45,9.926779033336667,172.3826408666696,60.37206069999949,5.078254433333503,15.923863466667854,37.00139520000032,4.0531136000000245,99.57955520000041,6.717698133333508,1.5058719999994232,85.52786453333283,11.743232,19.726336,19.492864,16.162816,104.452096,55.451648,9.289728,48.463872,38.42048,30.43328,34.189312,5280.444444444445,102.68444444444444,446.61777777777775,8384.454444444444,328.81777777777774,4710.534444444445,3819.24,3860.551111111111,67426.77777777778,944.5377777777778,793.3611111111112
2026-03-24 09:31:50,9.926779033336667,172.3826408666696,60.37206069999949,5.078254433333503,14.676024533332571,53.27289173333347,9.812956799999977,85.32235306666963,4.719415466666515,3.587631999999986,73.99271253333383,11.743232,19.726336,19.492864,16.162816,104.452096,55.435264,9.396224,52.65408,38.395904,30.45376,34.050048,7667.921111111113,289.0000000000001,446.61777777777775,3102.490000000002,359.73444444444465,4710.534444444445,4181.77777777778,748.9344444444448,67426.77777777778,944.5377777777778,1091.2011111111115
2026-03-24 09:31:55,9.926779033336667,172.3826408666696,60.37206069999949,5.078254433333503,14.676024533332571,53.27289173333347,9.812956799999977,85.32235306666963,4.719415466666515,3.587631999999986,73.99271253333383,11.743232,19.726336,19.492864,16.162816,104.452096,55.435264,9.396224,52.65408,38.395904,30.45376,34.050048,7667.921111111113,289.0000000000001,446.61777777777775,3102.490000000002,359.73444444444465,4710.534444444445,4181.77777777778,748.9344444444448,67426.77777777778,944.5377777777778,1091.2011111111115
2026-03-24 09:32:00,9.926779033336667,172.3826408666696,60.37206069999949,5.078254433333503,14.676024533332571,53.27289173333347,9.812956799999977,85.32235306666963,4.719415466666515,3.587631999999986,73.99271253333383,11.743232,19.726336,19.492864,16.162816,104.452096,55.435264,9.396224,52.65408,38.395904,30.45376,34.050048,7667.921111111113,289.0000000000001,446.61777777777775,3102.490000000002,359.73444444444465,4710.534444444445,4181.77777777778,748.9344444444448,67426.77777777778,944.5377777777778,1091.2011111111115
