timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,adservice-b87685d75-vbkk7_network,currencyservice-76f5d795cc-8c7mz_network,cartservice-7d5b58b444-hx8vh_network,paymentservice-54569c46cc-gpfvj_network,shippingservice-f899f4b4c-wc9v4_network,recommendationservice-5c8d676599-v4qcr_network,redis-cart-58fbf7f7c6-k7fnt_network,productcatalogservice-596d5c8f9f-gkz8l_network,frontend-77cd85d5b4-qvc6w_network,checkoutservice-7b67c7c4c8-stjfw_network,emailservice-59c9565948-8g9bx_network
2026-03-24 09:41:15,9.006210900004893,179.35649813333612,83.06518656666526,7.756478766666911,10.169080533332437,66.38099733333245,18.203116799999936,172.91602666666677,12.323998933333277,4.797051733332106,133.8919477333339,11.751424,20.348928,19.869696,15.970304,104.669184,55.341056,9.37984,55.156736,38.408192,31.379456,34.14016,1327.3877777777775,4923.361111111112,5446.44,700.4844444444443,453.69000000000005,4125.921111111111,577.6011111111112,3889.601111111111,109914.35111111113,4032.25,273.35111111111115
2026-03-24 09:41:20,9.006210900004893,179.35649813333612,83.06518656666526,7.756478766666911,19.26478400000065,53.224076800000844,12.786554666666682,103.94154880000319,8.033232000000133,3.5133130666679344,110.94838079999934,11.751424,20.348928,19.869696,15.970304,104.566784,55.341056,9.539584,54.550528,38.408192,31.612928,34.250752,1232.0100000000007,4347.204444444446,1886.4544444444455,539.7877777777779,453.69000000000005,1492.534444444445,577.6011111111112,3889.601111111111,109914.35111111113,9184.02777777778,178.66777777777787
2026-03-24 09:41:25,9.006210900004893,179.35649813333612,83.06518656666526,7.756478766666911,19.26478400000065,53.224076800000844,12.786554666666682,103.94154880000319,8.033232000000133,3.5133130666679344,110.94838079999934,11.751424,20.348928,19.869696,15.970304,104.566784,55.341056,9.539584,54.550528,38.408192,31.612928,34.250752,1232.0100000000007,4347.204444444446,1886.4544444444455,539.7877777777779,453.69000000000005,1492.534444444445,577.6011111111112,3889.601111111111,109914.35111111113,9184.02777777778,178.66777777777787
2026-03-24 09:41:30,9.006210900004893,179.35649813333612,83.06518656666526,7.756478766666911,19.26478400000065,53.224076800000844,12.786554666666682,103.94154880000319,8.033232000000133,3.5133130666679344,110.94838079999934,11.751424,20.348928,19.869696,15.970304,104.566784,55.341056,9.539584,54.550528,38.408192,31.612928,34.250752,1232.0100000000007,4347.204444444446,1886.4544444444455,539.7877777777779,453.69000000000005,1492.534444444445,577.6011111111112,3889.601111111111,109914.35111111113,9184.02777777778,178.66777777777787
2026-03-24 09:41:35,7.623956466666944,114.108651733333,44.609054600001244,7.908622799999423,19.264784000000645,53.22407680000083,12.786554666666678,103.94154880000315,8.033232000000131,3.5133130666679335,110.94838079999931,11.751424,20.41856,19.47648,16.13824,104.566784,55.341056,9.539584,54.550528,38.408192,31.612928,34.250752,1232.01,4347.204444444445,1886.454444444444,539.7877777777778,698.7211111111116,1492.5344444444445,432.64000000000004,7213.671111111112,155603.9511111111,9184.027777777777,178.6677777777778
2026-03-24 09:41:40,7.623956466666944,114.108651733333,44.609054600001244,7.908622799999422,19.264784000000645,53.22407680000083,12.786554666666678,103.94154880000315,8.033232000000131,3.5133130666679335,110.94838079999931,11.751424,20.41856,19.47648,16.13824,104.566784,55.341056,9.539584,54.550528,38.408192,31.612928,34.250752,1232.01,4347.204444444445,1886.454444444444,539.7877777777778,698.7211111111111,1492.5344444444445,432.64000000000004,7213.671111111112,155603.9511111111,9184.027777777777,178.6677777777778
2026-03-24 09:41:45,7.623956466666944,114.108651733333,44.609054600001244,7.908622799999422,19.264784000000645,53.22407680000083,12.786554666666678,103.94154880000315,8.033232000000131,3.5133130666679335,110.94838079999931,11.751424,20.41856,19.47648,16.13824,104.566784,55.341056,9.539584,54.550528,38.408192,31.612928,34.250752,1232.01,4347.204444444445,1886.454444444444,539.7877777777778,698.7211111111111,1492.5344444444445,432.64000000000004,7213.671111111112,155603.9511111111,9184.027777777777,178.6677777777778
2026-03-24 09:41:50,7.623956466666944,114.108651733333,44.609054600001244,7.908622799999422,8.656593066666575,46.55732906666686,16.35239253333332,92.8361663999984,11.139563733333329,5.799043199999688,127.1724042666667,11.751424,20.41856,19.47648,16.13824,104.566784,55.373824,9.670656,54.591488,38.408192,32.038912,34.258944,378.95111111111135,4480.071111111113,5615.0044444444475,205.44444444444457,698.7211111111111,6625.960000000004,432.64000000000004,7213.671111111112,155603.9511111111,5093.201111111114,234.09000000000012
2026-03-24 09:41:55,7.623956466666944,114.108651733333,44.609054600001244,7.908622799999422,8.656593066666575,46.55732906666686,16.35239253333332,92.8361663999984,11.139563733333329,5.799043199999688,127.1724042666667,11.751424,20.41856,19.47648,16.13824,104.566784,55.373824,9.670656,54.591488,38.408192,32.038912,34.258944,378.95111111111135,4480.071111111113,5615.0044444444475,205.44444444444457,698.7211111111111,6625.960000000004,432.64000000000004,7213.671111111112,155603.9511111111,5093.201111111114,234.09000000000012
2026-03-24 09:42:00,7.623956466666944,114.108651733333,44.609054600001244,7.908622799999422,8.656593066666575,46.55732906666686,16.35239253333332,92.8361663999984,11.139563733333329,5.799043199999688,127.1724042666667,11.751424,20.41856,19.47648,16.13824,104.566784,55.373824,9.670656,54.591488,38.408192,32.038912,34.258944,378.95111111111135,4480.071111111113,5615.0044444444475,205.44444444444457,698.7211111111111,6625.960000000004,432.64000000000004,7213.671111111112,155603.9511111111,5093.201111111114,234.09000000000012
